game_id,season,week,game_date,home_team,away_team,home_score,away_score
401752784,2025,14,2025-11-30T00:30:00.000Z,Auburn,Alabama,20,27
401752785,2025,14,2025-11-29T21:30:00.000Z,Florida,Florida State,40,21
401752786,2025,14,2025-11-28T20:30:00.000Z,Georgia Tech,Georgia,9,16
401752787,2025,14,2025-11-29T17:00:00.000Z,Louisville,Kentucky,41,0
401752788,2025,14,2025-11-28T17:00:00.000Z,Mississippi State,Ole Miss,19,38
401752789,2025,14,2025-11-29T20:30:00.000Z,Oklahoma,LSU,17,13
401752790,2025,14,2025-11-29T17:00:00.000Z,South Carolina,Clemson,14,28
401752791,2025,14,2025-11-29T20:30:00.000Z,Tennessee,Vanderbilt,24,45
401752792,2025,14,2025-11-29T00:30:00.000Z,Texas,Texas A&M,27,17
401752793,2025,1,2025-08-29T00:00:00.000Z,Minnesota,Buffalo,23,10
401752794,2025,1,2025-08-28T22:00:00.000Z,Rutgers,Ohio,37,31
401752796,2025,1,2025-08-29T01:00:00.000Z,Cincinnati,Nebraska,17,20
401752797,2025,1,2025-08-30T16:00:00.000Z,Maryland,Florida Atlantic,41,7
401752798,2025,1,2025-08-30T23:30:00.000Z,USC,Missouri State,73,13
401752800,2025,1,2025-08-31T03:00:00.000Z,UCLA,Utah,10,43
401752801,2025,1,2025-08-30T16:00:00.000Z,Purdue,Ball State,31,0
401752802,2025,1,2025-08-29T23:00:00.000Z,Michigan State,Western Michigan,23,6
401752803,2025,1,2025-08-30T16:00:00.000Z,Tulane,Northwestern,23,3
401752805,2025,1,2025-08-31T03:00:00.000Z,Washington,Colorado State,38,21
401752806,2025,1,2025-08-30T18:30:00.000Z,Indiana,Old Dominion,27,14
401752807,2025,1,2025-08-30T19:30:00.000Z,Penn State,Nevada,46,11
401752808,2025,1,2025-08-30T23:30:00.000Z,Michigan,New Mexico,34,17
401752810,2025,2,2025-09-06T23:30:00.000Z,Nebraska,Akron,68,0
401752811,2025,2,2025-09-06T16:00:00.000Z,Penn State,Florida International,34,0
401752812,2025,2,2025-09-06T16:00:00.000Z,Indiana,Kennesaw State,56,9
401752814,2025,2,2025-09-06T23:30:00.000Z,USC,Georgia Southern,59,20
401752816,2025,2,2025-09-06T23:30:00.000Z,Michigan State,Boston College,42,40
401752818,2025,2,2025-09-06T19:30:00.000Z,Rutgers,Miami (OH),45,17
401752820,2025,2,2025-09-06T20:00:00.000Z,Wisconsin,Middle Tennessee,42,10
401752822,2025,2,2025-09-06T16:00:00.000Z,Iowa State,Iowa,16,13
401752823,2025,2,2025-09-07T00:00:00.000Z,UNLV,UCLA,30,23
401752824,2025,2,2025-09-06T19:30:00.000Z,Oregon,Oklahoma State,69,3
401752825,2025,2,2025-09-06T16:00:00.000Z,Duke,Illinois,19,45
401752826,2025,2,2025-09-05T23:30:00.000Z,Maryland,Northern Illinois,20,9
401752827,2025,3,2025-09-13T23:00:00.000Z,Ohio State,Ohio,37,9
401752829,2025,3,2025-09-13T23:00:00.000Z,Illinois,Western Michigan,38,0
401752830,2025,3,2025-09-13T23:30:00.000Z,Iowa,Massachusetts,47,7
401752831,2025,3,2025-09-13T16:00:00.000Z,Northwestern,Oregon,14,34
401752832,2025,3,2025-09-13T19:30:00.000Z,Purdue,USC,17,33
401752837,2025,3,2025-09-13T02:00:00.000Z,UCLA,New Mexico,10,35
401752839,2025,3,2025-09-13T16:00:00.000Z,Michigan,Central Michigan,63,3
401752840,2025,3,2025-09-14T02:30:00.000Z,California,Minnesota,27,14
401752841,2025,4,2025-09-20T19:00:00.000Z,Oregon,Oregon State,41,7
401752842,2025,4,2025-09-20T23:30:00.000Z,Washington State,Washington,24,59
401752843,2025,4,2025-09-20T23:30:00.000Z,Indiana,Illinois,63,10
401752844,2025,4,2025-09-20T00:00:00.000Z,Rutgers,Iowa,28,38
401752845,2025,4,2025-09-20T16:00:00.000Z,Wisconsin,Maryland,10,27
401752846,2025,4,2025-09-20T19:30:00.000Z,Nebraska,Michigan,27,30
401752847,2025,4,2025-09-21T03:00:00.000Z,USC,Michigan State,45,31
401752848,2025,4,2025-09-20T19:30:00.000Z,Notre Dame,Purdue,56,30
401752849,2025,5,2025-09-27T16:00:00.000Z,Minnesota,Rutgers,31,28
401752850,2025,5,2025-09-27T16:00:00.000Z,Illinois,USC,31,32
401752851,2025,5,2025-09-27T19:30:00.000Z,Northwestern,UCLA,17,14
401752852,2025,5,2025-09-27T19:30:00.000Z,Washington,Ohio State,6,24
401752853,2025,5,2025-09-27T19:30:00.000Z,Iowa,Indiana,15,20
401752854,2025,5,2025-09-27T23:30:00.000Z,Penn State,Oregon,17,17
401752855,2025,6,2025-10-04T19:30:00.000Z,UCLA,Penn State,42,37
401752856,2025,6,2025-10-04T16:00:00.000Z,Michigan,Wisconsin,24,10
401752857,2025,6,2025-10-04T19:30:00.000Z,Maryland,Washington,20,24
401752858,2025,6,2025-10-04T19:30:00.000Z,Northwestern,UL Monroe,42,7
401752859,2025,6,2025-10-04T23:30:00.000Z,Ohio State,Minnesota,28,3
401752860,2025,6,2025-10-04T20:00:00.000Z,Nebraska,Michigan State,38,27
401752861,2025,6,2025-10-04T16:00:00.000Z,Purdue,Illinois,27,43
401752862,2025,7,2025-10-11T01:00:00.000Z,Washington,Rutgers,38,19
401752863,2025,7,2025-10-11T16:00:00.000Z,Michigan State,UCLA,19,38
401752864,2025,7,2025-10-11T23:30:00.000Z,Minnesota,Purdue,27,20
401752865,2025,7,2025-10-11T16:00:00.000Z,Illinois,Ohio State,16,34
401752866,2025,7,2025-10-11T19:30:00.000Z,Penn State,Northwestern,21,22
401752867,2025,7,2025-10-11T19:30:00.000Z,Maryland,Nebraska,31,34
401752868,2025,7,2025-10-11T23:30:00.000Z,USC,Michigan,31,13
401752869,2025,7,2025-10-11T23:00:00.000Z,Wisconsin,Iowa,0,37
401752870,2025,7,2025-10-11T19:30:00.000Z,Oregon,Indiana,20,30
401752871,2025,8,2025-10-18T23:30:00.000Z,Notre Dame,USC,34,24
401752872,2025,8,2025-10-18T00:00:00.000Z,Minnesota,Nebraska,24,6
401752873,2025,8,2025-10-18T16:00:00.000Z,Michigan,Washington,24,7
401752874,2025,8,2025-10-18T19:00:00.000Z,Northwestern,Purdue,19,0
401752875,2025,8,2025-10-18T23:00:00.000Z,Iowa,Penn State,25,24
401752876,2025,8,2025-10-18T22:30:00.000Z,Rutgers,Oregon,10,56
401752877,2025,8,2025-10-18T19:30:00.000Z,Wisconsin,Ohio State,0,34
401752878,2025,8,2025-10-18T19:30:00.000Z,Indiana,Michigan State,38,13
401752879,2025,8,2025-10-18T23:00:00.000Z,UCLA,Maryland,20,17
401752880,2025,9,2025-10-25T19:30:00.000Z,Washington,Illinois,42,25
401752881,2025,9,2025-10-25T23:30:00.000Z,Michigan State,Michigan,20,31
401752882,2025,9,2025-10-25T19:30:00.000Z,Iowa,Minnesota,41,3
401752883,2025,9,2025-10-25T16:00:00.000Z,Nebraska,Northwestern,28,21
401752884,2025,9,2025-10-25T16:00:00.000Z,Purdue,Rutgers,24,27
401752885,2025,9,2025-10-25T16:00:00.000Z,Indiana,UCLA,56,6
401752886,2025,9,2025-10-25T23:00:00.000Z,Oregon,Wisconsin,14,0
401752887,2025,10,2025-11-01T19:30:00.000Z,Maryland,Indiana,10,55
401752888,2025,10,2025-11-01T19:30:00.000Z,Minnesota,Michigan State,23,20
401752889,2025,10,2025-11-01T16:00:00.000Z,Ohio State,Penn State,38,14
401752890,2025,10,2025-11-01T23:00:00.000Z,Michigan,Purdue,21,16
401752891,2025,10,2025-11-01T16:00:00.000Z,Illinois,Rutgers,35,13
401752892,2025,10,2025-11-01T23:30:00.000Z,Nebraska,USC,17,21
401752893,2025,11,2025-11-08T17:00:00.000Z,Penn State,Indiana,24,27
401752894,2025,11,2025-11-08T19:30:00.000Z,Rutgers,Maryland,35,20
401752895,2025,11,2025-11-09T02:00:00.000Z,UCLA,Nebraska,21,28
401752896,2025,11,2025-11-08T02:00:00.000Z,USC,Northwestern,38,17
401752897,2025,11,2025-11-08T18:00:00.000Z,Purdue,Ohio State,10,34
401752898,2025,11,2025-11-08T20:30:00.000Z,Iowa,Oregon,16,18
401752899,2025,11,2025-11-08T21:30:00.000Z,Wisconsin,Washington,13,10
401752900,2025,12,2025-11-16T00:30:00.000Z,Ohio State,UCLA,48,10
401752901,2025,12,2025-11-15T17:00:00.000Z,Indiana,Wisconsin,31,7
401752902,2025,12,2025-11-16T00:00:00.000Z,Washington,Purdue,49,13
401752903,2025,12,2025-11-15T20:30:00.000Z,Michigan State,Penn State,10,28
401752904,2025,12,2025-11-15T02:00:00.000Z,Oregon,Minnesota,42,13
401752905,2025,12,2025-11-15T17:00:00.000Z,Northwestern,Michigan,22,27
401752906,2025,12,2025-11-15T20:30:00.000Z,Illinois,Maryland,24,6
401752907,2025,12,2025-11-15T20:30:00.000Z,USC,Iowa,26,21
401752908,2025,13,2025-11-23T00:00:00.000Z,Penn State,Nebraska,37,10
401752909,2025,13,2025-11-22T17:00:00.000Z,Northwestern,Minnesota,38,35
401752910,2025,13,2025-11-23T03:30:00.000Z,UCLA,Washington,14,48
401752911,2025,13,2025-11-22T20:30:00.000Z,Oregon,USC,42,27
401752912,2025,13,2025-11-22T17:00:00.000Z,Ohio State,Rutgers,42,9
401752913,2025,13,2025-11-22T20:30:00.000Z,Iowa,Michigan State,20,17
401752914,2025,13,2025-11-22T21:00:00.000Z,Maryland,Michigan,20,45
401752915,2025,13,2025-11-23T00:30:00.000Z,Wisconsin,Illinois,27,10
401752916,2025,14,2025-11-28T17:00:00.000Z,Nebraska,Iowa,16,40
401752917,2025,14,2025-11-29T20:30:00.000Z,Washington,Oregon,14,26
401752918,2025,14,2025-11-29T20:30:00.000Z,Minnesota,Wisconsin,17,7
401752919,2025,14,2025-11-30T00:30:00.000Z,USC,UCLA,29,10
401752920,2025,14,2025-11-29T20:30:00.000Z,Rutgers,Penn State,36,40
401752921,2025,14,2025-11-29T17:00:00.000Z,Michigan,Ohio State,9,27
401752922,2025,14,2025-11-30T00:30:00.000Z,Illinois,Northwestern,20,13
401752923,2025,14,2025-11-30T00:00:00.000Z,Michigan State,Maryland,38,28
401752924,2025,14,2025-11-29T00:30:00.000Z,Purdue,Indiana,3,56
401752936,2025,1,2025-08-31T02:30:00.000Z,Oregon State,California,15,34
401752937,2025,2,2025-09-06T19:30:00.000Z,Oregon State,Fresno State,21,26
401752938,2025,3,2025-09-13T19:30:00.000Z,Texas Tech,Oregon State,45,14
401752939,2025,5,2025-09-27T02:30:00.000Z,Oregon State,Houston,24,24
401752940,2025,6,2025-10-04T19:30:00.000Z,App State,Oregon State,27,23
401752942,2025,9,2025-10-25T16:00:00.000Z,Wake Forest,SMU,13,12
401752943,2025,10,2025-11-01T23:30:00.000Z,Oregon State,Washington State,10,7
401752944,2025,11,2025-11-09T03:00:00.000Z,Oregon State,Sam Houston,17,21
401752945,2025,12,2025-11-15T18:00:00.000Z,Tulsa,Oregon State,31,14
401752946,2025,14,2025-11-29T23:30:00.000Z,Washington State,Oregon State,32,8
401752948,2025,2,2025-09-07T02:15:00.000Z,Washington State,San Diego State,36,13
401752949,2025,3,2025-09-13T19:30:00.000Z,North Texas,Washington State,59,10
401752950,2025,5,2025-09-27T23:30:00.000Z,Colorado State,Washington State,3,20
401752951,2025,8,2025-10-18T22:30:00.000Z,Virginia,Washington State,22,20
401752952,2025,9,2025-10-25T19:30:00.000Z,Washington State,Toledo,28,7
401752953,2025,12,2025-11-16T03:00:00.000Z,Washington State,Louisiana Tech,28,3
401752954,2025,13,2025-11-22T18:00:00.000Z,James Madison,Washington State,24,20
401754371,2025,8,2025-10-18T02:30:00.000Z,California,North Carolina,21,18
401754372,2025,9,2025-10-24T23:30:00.000Z,Virginia Tech,California,42,34
401754373,2025,1,2025-08-28T23:00:00.000Z,NC State,East Carolina,24,17
401754374,2025,1,2025-08-29T23:00:00.000Z,Wake Forest,Kennesaw State,10,9
401754375,2025,1,2025-08-30T00:00:00.000Z,Colorado,Georgia Tech,20,27
401754516,2025,1,2025-08-23T23:30:00.000Z,Hawai'i,Stanford,23,20
401754522,2025,1,2025-08-31T23:30:00.000Z,Miami,Notre Dame,27,24
401754523,2025,1,2025-09-02T00:00:00.000Z,North Carolina,TCU,14,48
401754524,2025,2,2025-09-06T16:00:00.000Z,NC State,Virginia,35,31
401754525,2025,2,2025-09-06T16:00:00.000Z,SMU,Baylor,45,48
401754526,2025,2,2025-09-07T02:15:00.000Z,BYU,Stanford,27,3
401754527,2025,2,2025-09-06T23:00:00.000Z,Charlotte,North Carolina,3,20
401754528,2025,2,2025-09-05T23:00:00.000Z,Louisville,James Madison,28,14
401754529,2025,2,2025-09-06T16:00:00.000Z,Pittsburgh,Central Michigan,45,17
401754531,2025,3,2025-09-11T23:30:00.000Z,Wake Forest,NC State,24,34
401754533,2025,3,2025-09-14T02:30:00.000Z,Stanford,Boston College,30,20
401754534,2025,3,2025-09-14T00:00:00.000Z,Tulane,Duke,34,27
401754535,2025,3,2025-09-13T20:30:00.000Z,Miami,South Florida,49,12
401754536,2025,3,2025-09-13T23:00:00.000Z,Virginia Tech,Old Dominion,26,45
401754537,2025,4,2025-09-20T16:00:00.000Z,Clemson,Syracuse,21,34
401754538,2025,4,2025-09-20T20:00:00.000Z,Duke,NC State,45,33
401754539,2025,4,2025-09-20T23:30:00.000Z,Virginia,Stanford,48,20
401754540,2025,4,2025-09-21T02:30:00.000Z,San Diego State,California,34,0
401754541,2025,4,2025-09-20T19:30:00.000Z,Florida State,Kent State,66,10
401754542,2025,4,2025-09-20T20:30:00.000Z,Georgia Tech,Temple,38,14
401754543,2025,5,2025-09-26T23:00:00.000Z,Virginia,Florida State,35,35
401754544,2025,5,2025-09-27T19:30:00.000Z,Boston College,California,24,28
401754545,2025,5,2025-09-27T16:00:00.000Z,Syracuse,Duke,3,38
401754546,2025,5,2025-09-27T16:00:00.000Z,Wake Forest,Georgia Tech,23,23
401754547,2025,5,2025-09-27T16:00:00.000Z,Pittsburgh,Louisville,27,34
401754548,2025,5,2025-09-27T23:00:00.000Z,NC State,Virginia Tech,21,23
401754549,2025,5,2025-09-27T23:30:00.000Z,Stanford,San José State,30,29
401754550,2025,6,2025-10-04T16:00:00.000Z,Pittsburgh,Boston College,48,7
401754551,2025,6,2025-10-05T02:30:00.000Z,California,Duke,21,45
401754552,2025,6,2025-10-04T16:00:00.000Z,North Carolina,Clemson,10,38
401754553,2025,6,2025-10-04T23:30:00.000Z,Florida State,Miami,22,28
401754554,2025,6,2025-10-04T19:30:00.000Z,Louisville,Virginia,24,24
401754555,2025,6,2025-10-04T19:30:00.000Z,SMU,Syracuse,31,18
401754556,2025,6,2025-10-04T17:00:00.000Z,Virginia Tech,Wake Forest,23,30
401754558,2025,7,2025-10-11T23:30:00.000Z,Boston College,Clemson,10,41
401754559,2025,7,2025-10-11T16:00:00.000Z,Florida State,Pittsburgh,31,34
401754560,2025,7,2025-10-11T19:30:00.000Z,Georgia Tech,Virginia Tech,35,20
401754561,2025,7,2025-10-11T16:00:00.000Z,SMU,Stanford,34,10
401754562,2025,7,2025-10-11T19:30:00.000Z,Notre Dame,NC State,36,7
401754563,2025,7,2025-10-11T19:30:00.000Z,Oregon State,Wake Forest,14,39
401754564,2025,8,2025-10-17T23:00:00.000Z,Miami,Louisville,21,24
401754565,2025,8,2025-10-18T19:30:00.000Z,Clemson,SMU,24,35
401754566,2025,8,2025-10-18T16:00:00.000Z,Duke,Georgia Tech,18,27
401754567,2025,8,2025-10-19T02:30:00.000Z,Stanford,Florida State,20,13
401754568,2025,8,2025-10-18T23:30:00.000Z,Syracuse,Pittsburgh,13,30
401754569,2025,8,2025-10-18T16:00:00.000Z,Boston College,UConn,23,38
401754570,2025,9,2025-10-25T23:30:00.000Z,Louisville,Boston College,38,24
401754571,2025,9,2025-10-25T16:00:00.000Z,Georgia Tech,Syracuse,41,16
401754572,2025,9,2025-10-25T23:00:00.000Z,Miami,Stanford,42,7
401754573,2025,9,2025-10-25T16:00:00.000Z,North Carolina,Virginia,16,17
401754574,2025,9,2025-10-25T19:30:00.000Z,Pittsburgh,NC State,53,34
401754575,2025,10,2025-10-31T23:30:00.000Z,Syracuse,North Carolina,7,3
401754576,2025,10,2025-11-01T19:45:00.000Z,California,Virginia,21,31
401754577,2025,10,2025-11-01T16:00:00.000Z,Clemson,Duke,45,46
401754578,2025,10,2025-11-01T23:30:00.000Z,Florida State,Wake Forest,42,7
401754579,2025,10,2025-11-01T23:30:00.000Z,NC State,Georgia Tech,48,36
401754580,2025,10,2025-11-01T19:00:00.000Z,Virginia Tech,Louisville,16,28
401754581,2025,10,2025-11-01T16:00:00.000Z,SMU,Miami,26,20
401754582,2025,10,2025-11-01T19:30:00.000Z,Stanford,Pittsburgh,20,35
401754583,2025,10,2025-11-01T19:30:00.000Z,Boston College,Notre Dame,10,25
401754584,2025,11,2025-11-08T17:00:00.000Z,Boston College,SMU,13,45
401754585,2025,11,2025-11-09T00:00:00.000Z,Louisville,California,26,29
401754586,2025,11,2025-11-09T00:00:00.000Z,Clemson,Florida State,24,10
401754587,2025,11,2025-11-08T20:30:00.000Z,Miami,Syracuse,38,10
401754588,2025,11,2025-11-08T21:30:00.000Z,North Carolina,Stanford,20,15
401754589,2025,11,2025-11-09T00:00:00.000Z,Virginia,Wake Forest,9,16
401754590,2025,11,2025-11-08T20:30:00.000Z,UConn,Duke,37,34
401754591,2025,12,2025-11-15T00:30:00.000Z,Louisville,Clemson,19,20
401754592,2025,12,2025-11-15T20:30:00.000Z,Boston College,Georgia Tech,34,36
401754593,2025,12,2025-11-15T20:30:00.000Z,Duke,Virginia,17,34
401754594,2025,12,2025-11-16T00:30:00.000Z,Florida State,Virginia Tech,34,14
401754595,2025,12,2025-11-15T20:30:00.000Z,Miami,NC State,41,7
401754596,2025,12,2025-11-15T21:30:00.000Z,Wake Forest,North Carolina,28,12
401754597,2025,12,2025-11-15T17:00:00.000Z,Pittsburgh,Notre Dame,15,37
401754598,2025,13,2025-11-22T01:00:00.000Z,NC State,Florida State,21,11
401754599,2025,13,2025-11-23T00:30:00.000Z,Stanford,California,31,10
401754600,2025,13,2025-11-22T20:30:00.000Z,North Carolina,Duke,25,32
401754601,2025,13,2025-11-23T00:00:00.000Z,Georgia Tech,Pittsburgh,28,42
401754602,2025,13,2025-11-22T17:00:00.000Z,SMU,Louisville,38,6
401754603,2025,13,2025-11-22T17:00:00.000Z,Virginia Tech,Miami,17,33
401754604,2025,13,2025-11-22T20:30:00.000Z,Notre Dame,Syracuse,70,7
401754606,2025,13,2025-11-22T17:00:00.000Z,Wake Forest,Delaware,52,14
401754608,2025,14,2025-11-29T20:00:00.000Z,Syracuse,Boston College,12,34
401754609,2025,14,2025-11-30T01:00:00.000Z,California,SMU,38,35
401754610,2025,14,2025-11-29T20:30:00.000Z,Duke,Wake Forest,49,32
401754611,2025,14,2025-11-29T17:00:00.000Z,Pittsburgh,Miami,7,38
401754612,2025,14,2025-11-30T00:30:00.000Z,NC State,North Carolina,42,19
401754613,2025,14,2025-11-30T00:00:00.000Z,Virginia,Virginia Tech,27,7
401754614,2025,14,2025-11-30T03:30:00.000Z,Stanford,Notre Dame,20,49
401754615,2025,3,2025-09-13T19:30:00.000Z,Missouri State,SMU,10,28
401754616,2025,1,2025-08-30T22:00:00.000Z,Virginia,Coastal Carolina,48,7
401754618,2025,2,2025-09-06T16:00:00.000Z,Syracuse,UConn,20,20
401754623,2025,3,2025-09-13T16:00:00.000Z,Georgia Tech,Clemson,24,21
401754636,2025,4,2025-09-20T16:00:00.000Z,TCU,SMU,35,24
401754637,2025,2,2025-09-06T19:30:00.000Z,Clemson,Troy,27,16
401754638,2025,3,2025-09-13T19:30:00.000Z,West Virginia,Pittsburgh,31,24
401754640,2025,4,2025-09-20T19:30:00.000Z,UCF,North Carolina,34,9
401754642,2025,4,2025-09-20T16:00:00.000Z,Louisville,Bowling Green,40,17
401756846,2025,1,2025-08-23T16:00:00.000Z,Kansas State,Iowa State,21,24
401756847,2025,1,2025-08-23T22:30:00.000Z,Kansas,Fresno State,31,7
401756848,2025,1,2025-08-28T23:00:00.000Z,UCF,Jacksonville State,17,10
401756849,2025,1,2025-08-31T02:30:00.000Z,Arizona,Hawai'i,40,6
401756880,2025,2,2025-09-06T19:30:00.000Z,Cincinnati,Bowling Green,34,20
401756881,2025,2,2025-09-06T19:30:00.000Z,Colorado,Delaware,31,7
401756882,2025,2,2025-09-06T23:00:00.000Z,Kansas State,Army,21,24
401756883,2025,2,2025-09-06T20:00:00.000Z,Ohio,West Virginia,17,10
401756884,2025,2,2025-09-06T23:00:00.000Z,Rice,Houston,9,35
401756885,2025,2,2025-09-06T16:00:00.000Z,Texas Tech,Kent State,62,14
401756888,2025,3,2025-09-13T01:00:00.000Z,Arizona,Kansas State,23,17
401756889,2025,3,2025-09-14T02:30:00.000Z,Arizona State,Texas State,34,15
401756890,2025,3,2025-09-13T20:00:00.000Z,Arkansas State,Iowa State,16,24
401756893,2025,3,2025-09-12T23:30:00.000Z,Houston,Colorado,36,20
401756895,2025,3,2025-09-14T00:00:00.000Z,Wyoming,Utah,6,31
401756896,2025,4,2025-09-20T23:30:00.000Z,Baylor,Arizona State,24,27
401756897,2025,4,2025-09-21T02:15:00.000Z,Colorado,Wyoming,37,20
401756898,2025,4,2025-09-20T23:30:00.000Z,East Carolina,BYU,13,34
401756899,2025,4,2025-09-20T22:00:00.000Z,Kansas,West Virginia,41,10
401756900,2025,4,2025-09-19T23:30:00.000Z,Oklahoma State,Tulsa,12,19
401756901,2025,4,2025-09-20T16:00:00.000Z,Utah,Texas Tech,10,34
401756902,2025,5,2025-09-27T01:00:00.000Z,Arizona State,TCU,27,24
401756903,2025,5,2025-09-28T02:15:00.000Z,Colorado,BYU,21,24
401756904,2025,5,2025-09-27T23:00:00.000Z,Iowa State,Arizona,39,14
401756905,2025,5,2025-09-27T16:00:00.000Z,Kansas,Cincinnati,34,37
401756906,2025,5,2025-09-27T16:00:00.000Z,Kansas State,UCF,37,20
401756907,2025,5,2025-09-27T19:30:00.000Z,Oklahoma State,Baylor,27,45
401756908,2025,5,2025-09-27T19:30:00.000Z,West Virginia,Utah,14,48
401756909,2025,6,2025-10-04T02:30:00.000Z,BYU,West Virginia,38,24
401756910,2025,6,2025-10-04T19:00:00.000Z,Arizona,Oklahoma State,41,13
401756911,2025,6,2025-10-04T16:00:00.000Z,Baylor,Kansas State,35,34
401756912,2025,6,2025-10-04T16:00:00.000Z,Cincinnati,Iowa State,38,30
401756913,2025,6,2025-10-04T23:00:00.000Z,Houston,Texas Tech,11,35
401756914,2025,6,2025-10-04T23:30:00.000Z,TCU,Colorado,35,21
401756915,2025,6,2025-10-04T23:30:00.000Z,UCF,Kansas,20,27
401756916,2025,7,2025-10-12T00:00:00.000Z,Arizona,BYU,27,33
401756917,2025,7,2025-10-11T16:00:00.000Z,Cincinnati,UCF,20,11
401756918,2025,7,2025-10-11T19:30:00.000Z,Colorado,Iowa State,24,17
401756919,2025,7,2025-10-11T19:30:00.000Z,Kansas State,TCU,41,28
401756920,2025,7,2025-10-11T16:00:00.000Z,Oklahoma State,Houston,17,39
401756921,2025,7,2025-10-11T23:30:00.000Z,Texas Tech,Kansas,42,17
401756922,2025,7,2025-10-12T02:15:00.000Z,Utah,Arizona State,42,10
401756923,2025,8,2025-10-18T20:00:00.000Z,Arizona State,Texas Tech,26,22
401756924,2025,8,2025-10-19T00:00:00.000Z,BYU,Utah,24,21
401756925,2025,8,2025-10-18T16:00:00.000Z,Houston,Arizona,31,28
401756926,2025,8,2025-10-19T00:00:00.000Z,Oklahoma State,Cincinnati,17,49
401756927,2025,8,2025-10-18T16:00:00.000Z,TCU,Baylor,42,36
401756928,2025,8,2025-10-18T17:00:00.000Z,UCF,West Virginia,28,7
401756929,2025,9,2025-10-26T00:00:00.000Z,Arizona State,Houston,16,24
401756930,2025,9,2025-10-25T20:00:00.000Z,Cincinnati,Baylor,41,20
401756931,2025,9,2025-10-25T19:30:00.000Z,Iowa State,BYU,27,41
401756932,2025,9,2025-10-25T16:00:00.000Z,Kansas,Kansas State,17,42
401756933,2025,9,2025-10-25T20:00:00.000Z,Texas Tech,Oklahoma State,42,0
401756934,2025,9,2025-10-26T02:15:00.000Z,Utah,Colorado,53,7
401756935,2025,9,2025-10-25T22:00:00.000Z,West Virginia,TCU,17,23
401756936,2025,10,2025-11-01T16:00:00.000Z,Baylor,UCF,30,3
401756937,2025,10,2025-11-01T23:00:00.000Z,Colorado,Arizona,0,7
401756938,2025,10,2025-11-01T16:00:00.000Z,Houston,West Virginia,35,45
401756939,2025,10,2025-11-01T17:00:00.000Z,Iowa State,Arizona State,19,24
401756940,2025,10,2025-11-01T20:00:00.000Z,Kansas,Oklahoma State,38,21
401756941,2025,10,2025-11-01T19:30:00.000Z,Kansas State,Texas Tech,20,43
401756942,2025,10,2025-11-02T02:15:00.000Z,Utah,Cincinnati,45,14
401756943,2025,11,2025-11-08T20:30:00.000Z,Arizona,Kansas,24,20
401756944,2025,11,2025-11-08T20:30:00.000Z,TCU,Iowa State,17,20
401756945,2025,11,2025-11-08T17:00:00.000Z,Texas Tech,BYU,29,7
401756946,2025,11,2025-11-08T01:00:00.000Z,UCF,Houston,27,30
401756947,2025,11,2025-11-08T17:00:00.000Z,West Virginia,Colorado,29,22
401756948,2025,12,2025-11-15T18:00:00.000Z,Arizona State,West Virginia,25,23
401756949,2025,12,2025-11-16T00:00:00.000Z,Baylor,Utah,28,55
401756950,2025,12,2025-11-16T03:15:00.000Z,BYU,TCU,44,13
401756951,2025,12,2025-11-15T17:00:00.000Z,Cincinnati,Arizona,24,30
401756952,2025,12,2025-11-15T17:00:00.000Z,Oklahoma State,Kansas State,6,14
401756953,2025,12,2025-11-15T20:30:00.000Z,Texas Tech,UCF,38,2
401756954,2025,13,2025-11-22T18:00:00.000Z,Arizona,Baylor,41,17
401756955,2025,13,2025-11-23T01:00:00.000Z,Cincinnati,BYU,14,26
401756956,2025,13,2025-11-23T01:00:00.000Z,Colorado,Arizona State,17,42
401756957,2025,13,2025-11-22T21:00:00.000Z,Houston,TCU,14,17
401756958,2025,13,2025-11-22T17:00:00.000Z,Iowa State,Kansas,38,14
401756959,2025,13,2025-11-22T21:00:00.000Z,UCF,Oklahoma State,17,14
401756960,2025,13,2025-11-22T21:00:00.000Z,Utah,Kansas State,51,47
401756961,2025,14,2025-11-29T02:00:00.000Z,Arizona State,Arizona,7,23
401756962,2025,14,2025-11-29T17:00:00.000Z,Baylor,Houston,24,31
401756963,2025,14,2025-11-29T18:00:00.000Z,BYU,UCF,41,21
401756964,2025,14,2025-11-28T17:00:00.000Z,Kansas,Utah,21,31
401756965,2025,14,2025-11-29T17:00:00.000Z,Kansas State,Colorado,24,14
401756966,2025,14,2025-11-29T17:00:00.000Z,Oklahoma State,Iowa State,13,20
401756967,2025,14,2025-11-29T20:30:00.000Z,TCU,Cincinnati,45,23
401756968,2025,14,2025-11-29T17:00:00.000Z,West Virginia,Texas Tech,0,49
401757165,2025,6,2025-10-04T19:30:00.000Z,Notre Dame,Boise State,28,7
401757166,2025,11,2025-11-09T00:30:00.000Z,Notre Dame,Navy,49,10
401757168,2025,3,2025-09-13T19:00:00.000Z,Delaware,UConn,38,41
401757169,2025,4,2025-09-20T19:30:00.000Z,UConn,Ball State,31,25
401757170,2025,5,2025-09-27T19:30:00.000Z,Buffalo,UConn,17,23
401757171,2025,6,2025-10-04T19:30:00.000Z,UConn,Florida International,51,10
401757172,2025,9,2025-10-25T19:00:00.000Z,Rice,UConn,24,24
401757173,2025,10,2025-11-01T16:00:00.000Z,UConn,UAB,38,20
