season,date,game_key,pitcher,team,opponent,started,finished,outs,pitches,runs,er,h,hr,bb,so
2024,2024-05-01,CHA202405010,brebj001,CHA,MIN,0,1,2,14,2,2,3,0,0,1
2024,2024-05-01,CHA202405010,flexc001,CHA,MIN,1,0,15,91,2,2,4,1,2,4
2024,2024-05-01,CHA202405010,hillt002,CHA,MIN,0,0,2,16,0,0,2,0,0,0
2024,2024-05-01,CHA202405010,jax-g001,MIN,CHA,0,0,3,10,0,0,0,0,0,0
2024,2024-05-01,CHA202405010,leond003,CHA,MIN,0,0,2,28,2,2,0,0,2,2
2024,2024-05-01,CHA202405010,oberb002,MIN,CHA,1,0,18,82,4,4,6,1,0,3
2024,2024-05-01,CHA202405010,okers001,MIN,CHA,0,1,3,13,0,0,0,0,0,1
2024,2024-05-01,CHA202405010,stewb001,MIN,CHA,0,0,3,9,1,1,1,1,0,0
2024,2024-05-01,CHA202405010,wilss002,CHA,MIN,0,0,2,21,2,0,0,0,3,0
2024,2024-05-01,DET202405010,langa001,DET,SLN,0,1,4,24,0,0,0,0,1,2
2024,2024-05-01,DET202405010,libem001,SLN,DET,0,0,3,8,0,0,0,0,0,1
2024,2024-05-01,DET202405010,maedk001,DET,SLN,1,0,18,79,1,1,4,1,0,5
2024,2024-05-01,DET202405010,mikom001,SLN,DET,1,0,18,101,3,3,6,1,0,4
2024,2024-05-01,DET202405010,romej002,SLN,DET,0,1,3,23,1,1,2,0,0,0
2024,2024-05-01,DET202405010,vestw001,DET,SLN,0,0,2,13,0,0,2,0,0,0
2024,2024-05-01,DET202405010,wentj001,DET,SLN,0,0,3,21,0,0,1,0,1,1
2024,2024-05-01,HOU202405010,barls001,CLE,HOU,0,0,2,12,0,0,1,0,0,0
2024,2024-05-01,HOU202405010,clase001,CLE,HOU,0,1,3,5,0,0,0,0,0,1
2024,2024-05-01,HOU202405010,dubis001,HOU,CLE,0,1,3,21,1,0,1,0,2,1
2024,2024-05-01,HOU202405010,herrt002,CLE,HOU,0,0,2,7,0,0,1,0,0,0
2024,2024-05-01,HOU202405010,mcket001,CLE,HOU,1,0,21,90,2,2,5,1,1,6
2024,2024-05-01,HOU202405010,montr004,HOU,CLE,0,0,3,11,0,0,1,0,0,0
2024,2024-05-01,HOU202405010,presr001,HOU,CLE,0,0,3,22,0,0,1,0,0,3
2024,2024-05-01,HOU202405010,smitc009,CLE,HOU,0,0,2,7,0,0,0,0,0,0
2024,2024-05-01,HOU202405010,verlj001,HOU,CLE,1,0,21,97,2,2,6,1,3,2
2024,2024-05-01,MIA202405010,birdj001,COL,MIA,0,0,4,17,0,0,0,0,1,0
2024,2024-05-01,MIA202405010,hoeib001,MIA,COL,0,0,5,24,0,0,1,0,0,0
2024,2024-05-01,MIA202405010,hudsd002,COL,MIA,1,0,17,78,2,2,5,0,2,2
2024,2024-05-01,MIA202405010,malda001,MIA,COL,0,1,3,13,0,0,0,0,0,1
2024,2024-05-01,MIA202405010,mearn001,COL,MIA,0,0,2,19,2,2,2,0,2,0
2024,2024-05-01,MIA202405010,munor001,MIA,COL,1,0,18,82,1,1,3,0,2,7
2024,2024-05-01,MIA202405010,scott003,MIA,COL,0,0,1,10,0,0,0,0,1,0
2024,2024-05-01,MIA202405010,vodnv001,COL,MIA,0,1,1,4,0,0,0,0,0,0
2024,2024-05-01,MIL202405010,cleag001,TBA,MIL,0,0,1,12,0,0,0,0,1,1
2024,2024-05-01,MIL202405010,efliz001,TBA,MIL,1,0,17,88,3,3,6,1,0,6
2024,2024-05-01,MIL202405010,hudsb001,MIL,TBA,0,0,3,16,0,0,0,0,0,2
2024,2024-05-01,MIL202405010,ramie004,TBA,MIL,0,1,6,43,4,4,4,1,2,1
2024,2024-05-01,MIL202405010,rea-c001,MIL,TBA,1,0,18,99,0,0,4,0,2,5
2024,2024-05-01,MIL202405010,uriba001,MIL,TBA,0,0,3,25,1,1,1,0,2,0
2024,2024-05-01,MIL202405010,vieit001,MIL,TBA,0,1,3,9,0,0,0,0,0,0
2024,2024-05-01,NYN202405010,almoy001,CHN,NYN,0,0,2,7,0,0,0,0,0,2
2024,2024-05-01,NYN202405010,buttj001,NYN,CHN,1,0,18,95,1,1,4,0,2,6
2024,2024-05-01,NYN202405010,diekj001,NYN,CHN,0,0,1,4,0,0,0,0,0,1
2024,2024-05-01,NYN202405010,imans001,CHN,NYN,1,0,21,87,0,0,3,0,1,7
2024,2024-05-01,NYN202405010,leitm002,CHN,NYN,0,0,1,17,0,0,1,0,1,1
2024,2024-05-01,NYN202405010,lopej004,NYN,CHN,0,0,2,16,0,0,1,0,0,1
2024,2024-05-01,NYN202405010,nerih001,CHN,NYN,0,1,3,10,0,0,1,0,0,0
2024,2024-05-01,NYN202405010,ottaa001,NYN,CHN,0,0,3,18,0,0,0,0,1,2
2024,2024-05-01,NYN202405010,reids001,NYN,CHN,0,1,3,13,0,0,0,0,0,3
2024,2024-05-01,OAK202405010,adama002,OAK,PIT,0,0,1,17,0,0,0,0,2,1
2024,2024-05-01,OAK202405010,bednd001,PIT,OAK,0,1,3,17,1,1,1,0,1,1
2024,2024-05-01,OAK202405010,chapa001,PIT,OAK,0,0,3,14,0,0,0,0,0,2
2024,2024-05-01,OAK202405010,jimed002,OAK,PIT,0,0,2,16,0,0,0,0,2,0
2024,2024-05-01,OAK202405010,kellm004,OAK,PIT,0,0,1,7,0,0,0,0,0,0
2024,2024-05-01,OAK202405010,mcfat001,OAK,PIT,0,0,2,11,0,0,1,0,0,1
2024,2024-05-01,OAK202405010,millm004,OAK,PIT,0,1,3,10,0,0,0,0,0,1
2024,2024-05-01,OAK202405010,prieq001,PIT,OAK,1,0,18,97,3,2,5,2,4,3
2024,2024-05-01,OAK202405010,strir001,OAK,PIT,1,0,18,79,0,0,3,0,0,2
2024,2024-05-01,SDN202405010,ashcg001,CIN,SDN,1,0,18,99,2,0,5,0,2,4
2024,2024-05-01,SDN202405010,cruzf002,CIN,SDN,0,0,1,16,4,4,3,1,1,1
2024,2024-05-01,SDN202405010,deloe001,SDN,CIN,0,0,1,6,0,0,0,0,0,1
2024,2024-05-01,SDN202405010,matsy001,SDN,CIN,0,0,2,18,0,0,0,0,2,2
2024,2024-05-01,SDN202405010,musgj001,SDN,CIN,1,0,18,87,2,2,4,1,0,9
2024,2024-05-01,SDN202405010,peraw002,SDN,CIN,0,0,3,9,0,0,0,0,0,0
2024,2024-05-01,SDN202405010,suarr002,SDN,CIN,0,1,3,11,0,0,0,0,0,0
2024,2024-05-01,SDN202405010,suteb001,CIN,SDN,0,1,5,18,0,0,0,0,0,1
2024,2024-05-01,SEA202405010,hance001,SEA,ATL,1,0,11,77,5,1,5,0,4,4
2024,2024-05-01,SEA202405010,igler001,ATL,SEA,0,1,3,17,0,0,1,0,1,0
2024,2024-05-01,SEA202405010,jimej003,ATL,SEA,0,0,3,13,0,0,0,0,0,0
2024,2024-05-01,SEA202405010,lee-d005,ATL,SEA,0,0,5,24,1,1,3,0,0,2
2024,2024-05-01,SEA202405010,millt003,SEA,ATL,0,0,6,29,0,0,0,0,1,2
2024,2024-05-01,SEA202405010,minta001,ATL,SEA,0,0,1,8,0,0,0,0,1,1
2024,2024-05-01,SEA202405010,salec001,ATL,SEA,1,0,15,100,1,1,6,0,0,9
2024,2024-05-01,SEA202405010,sauct001,SEA,ATL,0,0,3,5,0,0,0,0,0,0
2024,2024-05-01,SEA202405010,thort002,SEA,ATL,0,0,4,10,0,0,1,0,0,0
2024,2024-05-01,SEA202405010,votha001,SEA,ATL,0,1,3,8,0,0,0,0,0,1
2024,2024-05-01,TEX202405010,finnk001,WAS,TEX,0,1,3,13,0,0,0,0,0,3
2024,2024-05-01,TEX202405010,flord002,WAS,TEX,0,0,2,9,0,0,0,0,1,0
2024,2024-05-01,TEX202405010,harvh001,WAS,TEX,0,0,4,28,0,0,1,0,1,2
2024,2024-05-01,TEX202405010,heana001,TEX,WAS,1,0,21,74,1,1,4,0,0,4
2024,2024-05-01,TEX202405010,latzj001,TEX,WAS,0,1,3,7,0,0,0,0,0,0
2024,2024-05-01,TEX202405010,law-d001,WAS,TEX,0,0,3,12,0,0,0,0,0,1
2024,2024-05-01,TEX202405010,leclj001,TEX,WAS,0,0,3,20,0,0,1,0,0,1
2024,2024-05-01,TEX202405010,willt002,WAS,TEX,1,0,15,79,0,0,5,0,4,3
2024,2024-05-01,TOR202405010,anden001,KCA,TOR,0,1,3,15,0,0,1,0,0,1
2024,2024-05-01,TOR202405010,bassc001,TOR,KCA,1,0,18,92,3,3,4,0,1,4
2024,2024-05-01,TOR202405010,littb002,TOR,KCA,0,1,3,10,0,0,0,0,0,1
2024,2024-05-01,TOR202405010,lugos001,KCA,TOR,1,0,21,101,1,1,2,1,2,8
2024,2024-05-01,TOR202405010,pearn001,TOR,KCA,0,0,3,22,3,3,3,1,0,1
2024,2024-05-01,TOR202405010,richt001,TOR,KCA,0,0,3,11,0,0,0,0,0,1
2024,2024-05-01,TOR202405010,strac001,KCA,TOR,0,0,3,19,0,0,1,0,0,1
2024,2024-05-02,BAL202405020,akink001,BAL,NYA,0,0,4,21,1,1,1,1,1,0
2024,2024-05-02,BAL202405020,bradk001,BAL,NYA,1,0,14,84,1,1,4,0,2,5
2024,2024-05-02,BAL202405020,could001,BAL,NYA,0,0,2,16,0,0,1,0,0,1
2024,2024-05-02,BAL202405020,marir001,NYA,BAL,0,0,6,21,0,0,0,0,0,1
2024,2024-05-02,BAL202405020,perec004,BAL,NYA,0,1,3,13,0,0,0,0,0,2
2024,2024-05-02,BAL202405020,rodoc001,NYA,BAL,1,0,12,80,7,6,8,3,0,6
2024,2024-05-02,BAL202405020,tonkm001,NYA,BAL,0,1,6,27,0,0,0,0,0,2
2024,2024-05-02,BAL202405020,webbj002,BAL,NYA,0,0,4,13,0,0,0,0,0,3
2024,2024-05-02,BOS202405020,bernb001,BOS,SFN,0,0,3,11,0,0,0,0,0,0
2024,2024-05-02,BOS202405020,boosc001,BOS,SFN,0,0,3,10,0,0,0,0,0,1
2024,2024-05-02,BOS202405020,dovac001,SFN,BOS,0,1,3,14,0,0,0,0,0,1
2024,2024-05-02,BOS202405020,harrk001,SFN,BOS,1,0,15,95,1,1,3,0,5,7
2024,2024-05-02,BOS202405020,kellz001,BOS,SFN,0,0,2,23,2,2,4,0,0,0
2024,2024-05-02,BOS202405020,mille002,SFN,BOS,0,0,3,15,0,0,0,0,0,1
2024,2024-05-02,BOS202405020,roget002,SFN,BOS,0,0,3,8,0,0,0,0,0,1
2024,2024-05-02,BOS202405020,uwasn001,BOS,SFN,0,1,6,19,0,0,0,0,0,1
2024,2024-05-02,BOS202405020,walkr001,SFN,BOS,0,0,3,16,0,0,1,0,0,1
2024,2024-05-02,BOS202405020,wincj001,BOS,SFN,1,0,13,53,1,1,2,1,2,0
2024,2024-05-02,HOU202405020,allel003,CLE,HOU,1,0,17,98,3,2,7,1,1,5
2024,2024-05-02,HOU202405020,arris001,HOU,CLE,1,0,17,94,2,2,4,0,3,6
2024,2024-05-02,HOU202405020,avilp001,CLE,HOU,0,1,5,18,0,0,0,0,0,3
2024,2024-05-02,HOU202405020,beedt001,CLE,HOU,0,0,1,35,5,5,3,0,2,1
2024,2024-05-02,HOU202405020,marts003,HOU,CLE,0,1,6,28,0,0,3,0,0,0
2024,2024-05-02,HOU202405020,sandn001,CLE,HOU,0,0,1,2,0,0,0,0,0,0
2024,2024-05-02,HOU202405020,scott004,HOU,CLE,0,0,4,21,0,0,0,0,1,1
2024,2024-05-02,MIA202405020,beekj001,COL,MIA,0,1,1,12,0,0,1,0,1,0
2024,2024-05-02,MIA202405020,benda001,MIA,COL,0,0,3,23,0,0,0,0,1,1
2024,2024-05-02,MIA202405020,blact002,COL,MIA,0,0,12,45,0,0,3,0,0,2
2024,2024-05-02,MIA202405020,cabre003,MIA,COL,1,0,12,91,4,4,3,1,4,9
2024,2024-05-02,MIA202405020,faucc001,MIA,COL,0,0,6,15,0,0,0,0,0,1
2024,2024-05-02,MIA202405020,lambp001,COL,MIA,1,0,10,67,4,4,5,1,3,3
2024,2024-05-02,MIA202405020,lawrj002,COL,MIA,0,0,6,22,1,0,0,0,0,3
2024,2024-05-02,MIA202405020,malda001,MIA,COL,0,0,3,19,0,0,2,0,1,1
2024,2024-05-02,MIA202405020,narda001,MIA,COL,0,0,3,9,0,0,0,0,0,2
2024,2024-05-02,MIA202405020,smitb005,MIA,COL,0,1,3,11,0,0,0,0,0,2
2024,2024-05-02,NYN202405020,almoy001,CHN,NYN,0,0,3,12,0,0,0,0,0,0
2024,2024-05-02,NYN202405020,browb006,CHN,NYN,1,0,14,89,2,2,3,0,5,5
2024,2024-05-02,NYN202405020,diaze006,NYN,CHN,0,0,6,24,0,0,0,0,0,2
2024,2024-05-02,NYN202405020,diekj001,NYN,CHN,0,0,3,22,0,0,0,0,1,2
2024,2024-05-02,NYN202405020,garrr001,NYN,CHN,0,0,3,23,0,0,1,0,1,0
2024,2024-05-02,NYN202405020,housa001,NYN,CHN,1,0,15,82,4,4,4,1,4,2
2024,2024-05-02,NYN202405020,lover001,CHN,NYN,0,0,4,22,0,0,2,0,0,2
2024,2024-05-02,NYN202405020,nerih001,CHN,NYN,0,0,3,11,0,0,0,0,0,1
2024,2024-05-02,NYN202405020,nuned003,NYN,CHN,0,0,3,16,1,1,2,0,0,1
2024,2024-05-02,NYN202405020,paled001,CHN,NYN,0,1,3,13,2,1,1,0,0,1
2024,2024-05-02,NYN202405020,thomk002,CHN,NYN,0,0,3,21,3,1,2,0,0,2
2024,2024-05-02,NYN202405020,yound005,NYN,CHN,0,1,3,13,1,0,2,0,1,1
2024,2024-05-02,TEX202405020,barnj002,WAS,TEX,0,0,2,11,0,0,0,0,0,0
2024,2024-05-02,TEX202405020,barnm001,WAS,TEX,0,1,3,31,3,3,3,0,1,2
2024,2024-05-02,TEX202405020,eovan001,TEX,WAS,1,0,16,92,0,0,2,0,2,8
2024,2024-05-02,TEX202405020,hernj004,TEX,WAS,0,1,3,10,0,0,1,0,0,0
2024,2024-05-02,TEX202405020,latzj001,TEX,WAS,0,0,4,14,0,0,1,0,0,2
2024,2024-05-02,TEX202405020,parkm001,WAS,TEX,1,0,16,83,3,3,6,0,2,5
2024,2024-05-02,TEX202405020,robed002,TEX,WAS,0,0,4,24,0,0,0,0,1,2
2024,2024-05-02,TEX202405020,weemj001,WAS,TEX,0,0,3,6,0,0,0,0,0,1
2024,2024-05-03,ARI202405030,bowmm001,ARI,SDN,0,0,5,30,1,1,2,1,0,0
2024,2024-05-03,ARI202405030,britj003,SDN,ARI,0,1,3,9,0,0,0,0,0,1
2024,2024-05-03,ARI202405030,ceasd001,SDN,ARI,1,0,20,102,1,1,3,0,0,8
2024,2024-05-03,ARI202405030,ceccs001,ARI,SDN,1,0,13,85,6,6,5,2,2,4
2024,2024-05-03,ARI202405030,estrj002,SDN,ARI,0,0,4,17,0,0,0,0,0,1
2024,2024-05-03,ARI202405030,martj011,ARI,SDN,0,0,6,41,0,0,4,0,0,4
2024,2024-05-03,ARI202405030,mcgos001,ARI,SDN,0,1,3,15,0,0,1,0,0,1
2024,2024-05-03,CHN202405030,alzoa001,CHN,MIL,0,0,1,32,3,3,4,0,0,1
2024,2024-05-03,CHN202405030,brewc002,CHN,MIL,0,1,4,24,0,0,1,0,0,2
2024,2024-05-03,CHN202405030,lover001,CHN,MIL,0,0,3,15,0,0,0,0,0,1
2024,2024-05-03,CHN202405030,megit001,MIL,CHN,0,1,3,11,0,0,0,0,0,1
2024,2024-05-03,CHN202405030,payaj001,MIL,CHN,0,0,3,10,0,0,1,0,0,0
2024,2024-05-03,CHN202405030,pegue001,MIL,CHN,0,0,3,10,0,0,1,0,0,0
2024,2024-05-03,CHN202405030,rossj002,MIL,CHN,1,0,18,86,1,1,6,1,0,4
2024,2024-05-03,CHN202405030,wesnh001,CHN,MIL,1,0,19,90,0,0,3,0,2,8
2024,2024-05-03,CIN202405030,canoy001,BAL,CIN,0,0,2,3,0,0,0,0,0,0
2024,2024-05-03,CIN202405030,could001,BAL,CIN,0,0,3,15,0,0,0,0,0,1
2024,2024-05-03,CIN202405030,cruzf002,CIN,BAL,0,0,1,6,0,0,0,0,0,1
2024,2024-05-03,CIN202405030,farmb001,CIN,BAL,0,1,6,24,0,0,0,0,1,1
2024,2024-05-03,CIN202405030,greeh001,CIN,BAL,1,0,17,109,0,0,5,0,4,5
2024,2024-05-03,CIN202405030,irvic001,BAL,CIN,1,0,19,72,0,0,2,0,0,4
2024,2024-05-03,CIN202405030,kimbc001,BAL,CIN,0,1,3,16,0,0,0,0,0,3
2024,2024-05-03,CIN202405030,pagae001,CIN,BAL,0,0,2,26,3,3,4,1,0,0
2024,2024-05-03,CIN202405030,wilsj004,CIN,BAL,0,0,1,3,0,0,0,0,0,1
2024,2024-05-03,CLE202405030,bibet001,CLE,ANA,1,0,15,91,6,6,8,2,1,4
2024,2024-05-03,CLE202405030,gaddh001,CLE,ANA,0,0,2,3,0,0,0,0,0,0
2024,2024-05-03,CLE202405030,garra001,ANA,CLE,0,0,3,11,0,0,0,0,0,2
2024,2024-05-03,CLE202405030,herrt002,CLE,ANA,0,0,4,24,0,0,0,0,1,2
2024,2024-05-03,CLE202405030,sorij002,ANA,CLE,1,0,18,88,0,0,5,0,1,3
2024,2024-05-03,CLE202405030,strzp001,CLE,ANA,0,1,6,28,0,0,3,0,0,1
2024,2024-05-03,CLE202405030,suarj001,ANA,CLE,0,1,6,41,0,0,1,0,1,3
2024,2024-05-03,HOU202405030,blanr001,HOU,SEA,1,0,18,94,3,3,5,2,2,6
2024,2024-05-03,HOU202405030,boltc001,SEA,HOU,0,0,1,12,0,0,0,0,1,1
2024,2024-05-03,HOU202405030,hadej001,HOU,SEA,0,1,3,22,0,0,0,0,1,2
2024,2024-05-03,HOU202405030,kirbg001,SEA,HOU,1,0,18,88,1,1,4,0,0,3
2024,2024-05-03,HOU202405030,marts003,HOU,SEA,0,0,3,5,0,0,0,0,0,0
2024,2024-05-03,HOU202405030,millt003,SEA,HOU,0,1,3,14,0,0,1,0,0,1
2024,2024-05-03,HOU202405030,presr001,HOU,SEA,0,0,3,17,0,0,2,0,0,1
2024,2024-05-03,HOU202405030,speig001,SEA,HOU,0,0,1,23,2,2,1,0,3,0
2024,2024-05-03,HOU202405030,thort002,SEA,HOU,0,0,1,16,2,2,1,0,1,0
2024,2024-05-03,KCA202405030,lorem002,TEX,KCA,1,0,18,86,1,1,4,1,3,3
2024,2024-05-03,KCA202405030,rodry002,TEX,KCA,0,1,3,18,0,0,1,0,0,1
2024,2024-05-03,KCA202405030,schrj001,KCA,TEX,0,0,3,23,0,0,2,0,2,1
2024,2024-05-03,KCA202405030,selbc001,KCA,TEX,0,1,3,9,0,0,0,0,0,0
2024,2024-05-03,KCA202405030,singb001,KCA,TEX,1,0,18,105,1,1,4,0,0,8
2024,2024-05-03,KCA202405030,urenj001,TEX,KCA,0,0,2,14,2,2,2,1,1,0
2024,2024-05-03,KCA202405030,winnc001,TEX,KCA,0,0,1,24,4,4,4,0,0,0
2024,2024-05-03,KCA202405030,zerpa001,KCA,TEX,0,0,3,15,0,0,1,0,0,1
2024,2024-05-03,LAN202405030,bumma001,ATL,LAN,0,0,3,11,0,0,1,0,0,1
2024,2024-05-03,LAN202405030,chavj001,ATL,LAN,0,1,1,14,1,0,1,0,1,0
2024,2024-05-03,LAN202405030,grovm001,LAN,ATL,0,1,3,15,0,0,0,0,0,0
2024,2024-05-03,LAN202405030,hudsd001,LAN,ATL,0,0,3,27,1,1,1,1,0,1
2024,2024-05-03,LAN202405030,igler001,ATL,LAN,0,0,3,12,1,0,1,0,0,0
2024,2024-05-03,LAN202405030,jimej003,ATL,LAN,0,0,3,15,0,0,1,0,0,1
2024,2024-05-03,LAN202405030,kellj001,LAN,ATL,0,0,3,14,0,0,0,0,0,0
2024,2024-05-03,LAN202405030,minta001,ATL,LAN,0,0,3,20,0,0,0,0,2,1
2024,2024-05-03,LAN202405030,mortc002,ATL,LAN,1,0,18,98,2,2,5,1,2,5
2024,2024-05-03,LAN202405030,phile001,LAN,ATL,0,0,3,11,0,0,0,0,0,1
2024,2024-05-03,LAN202405030,stong001,LAN,ATL,1,0,18,86,1,1,5,1,1,5
2024,2024-05-03,LAN202405030,vesia001,LAN,ATL,0,0,3,11,1,0,0,0,0,1
2024,2024-05-03,MIN202405030,duraj002,MIN,BOS,0,1,3,11,0,0,0,0,0,2
2024,2024-05-03,MIN202405030,houct001,BOS,MIN,1,0,18,99,4,3,6,0,2,5
2024,2024-05-03,MIN202405030,jax-g001,MIN,BOS,0,0,3,11,0,0,0,0,0,3
2024,2024-05-03,MIN202405030,paddc001,MIN,BOS,1,0,18,83,0,0,2,0,1,6
2024,2024-05-03,MIN202405030,sandc001,MIN,BOS,0,0,2,12,2,2,1,0,0,1
2024,2024-05-03,MIN202405030,thiec001,MIN,BOS,0,0,1,7,0,0,1,0,0,1
2024,2024-05-03,MIN202405030,uwasn001,BOS,MIN,0,1,6,43,1,1,2,0,2,2
2024,2024-05-03,NYA202405030,chafa001,DET,NYA,0,0,2,11,0,0,0,0,1,0
2024,2024-05-03,NYA202405030,faeda001,DET,NYA,0,0,4,26,0,0,0,0,1,4
2024,2024-05-03,NYA202405030,folej001,DET,NYA,0,1,0,11,2,2,4,0,0,0
2024,2024-05-03,NYA202405030,gonzv001,NYA,DET,0,0,4,21,0,0,0,0,1,0
2024,2024-05-03,NYA202405030,hamii001,NYA,DET,0,0,4,16,0,0,2,0,0,1
2024,2024-05-03,NYA202405030,mills001,DET,NYA,0,0,3,19,0,0,0,0,1,0
2024,2024-05-03,NYA202405030,olsor001,DET,NYA,1,0,15,88,0,0,2,0,2,5
2024,2024-05-03,NYA202405030,santd003,NYA,DET,0,1,3,17,0,0,0,0,1,0
2024,2024-05-03,NYA202405030,strom001,NYA,DET,1,0,16,90,1,1,3,0,5,3
2024,2024-05-03,OAK202405030,adama002,OAK,MIA,0,0,2,8,0,0,0,0,0,1
2024,2024-05-03,OAK202405030,crond001,MIA,OAK,0,1,6,21,0,0,0,0,0,4
2024,2024-05-03,OAK202405030,ercel001,OAK,MIA,0,1,4,28,1,1,2,0,0,3
2024,2024-05-03,OAK202405030,kellm004,OAK,MIA,0,0,2,16,0,0,1,0,1,0
2024,2024-05-03,OAK202405030,searj001,OAK,MIA,1,0,19,95,0,0,4,0,1,6
2024,2024-05-03,OAK202405030,weatr001,MIA,OAK,1,0,18,99,3,3,5,1,0,5
2024,2024-05-03,PHI202405030,alvaj004,PHI,SFN,0,1,3,12,0,0,1,0,0,1
2024,2024-05-03,PHI202405030,domis001,PHI,SFN,0,0,3,18,0,0,0,0,0,1
2024,2024-05-03,PHI202405030,hickj002,SFN,PHI,1,0,12,88,4,2,4,0,4,3
2024,2024-05-03,PHI202405030,hjels001,SFN,PHI,0,0,6,28,0,0,0,0,0,4
2024,2024-05-03,PHI202405030,hoffj003,PHI,SFN,0,0,3,15,0,0,0,0,0,3
2024,2024-05-03,PHI202405030,jackl001,SFN,PHI,0,0,3,16,0,0,1,0,0,0
2024,2024-05-03,PHI202405030,kerko001,PHI,SFN,0,0,3,20,1,1,3,0,0,0
2024,2024-05-03,PHI202405030,nolaa001,PHI,SFN,1,0,12,89,2,2,4,0,4,4
2024,2024-05-03,PHI202405030,roget001,SFN,PHI,0,1,3,19,0,0,1,0,0,3
2024,2024-05-03,PHI202405030,stram001,PHI,SFN,0,0,3,15,0,0,0,0,0,2
2024,2024-05-03,PIT202405030,beekj001,COL,PIT,0,1,2,10,1,1,1,1,0,2
2024,2024-05-03,PIT202405030,birdj001,COL,PIT,0,0,2,25,1,1,0,0,2,1
2024,2024-05-03,PIT202405030,holdc001,PIT,COL,0,0,3,15,0,0,1,0,0,1
2024,2024-05-03,PIT202405030,nicok001,PIT,COL,0,1,3,25,0,0,2,0,0,1
2024,2024-05-03,PIT202405030,perem004,PIT,COL,1,0,16,88,3,3,8,1,0,4
2024,2024-05-03,PIT202405030,quanc001,COL,PIT,1,0,23,99,0,0,3,0,0,9
2024,2024-05-03,PIT202405030,strah001,PIT,COL,0,0,5,36,0,0,1,0,0,3
2024,2024-05-03,SLN202405030,grays001,SLN,CHA,1,0,21,94,0,0,3,0,1,6
2024,2024-05-03,SLN202405030,helsr001,SLN,CHA,0,1,3,8,0,0,0,0,0,0
2024,2024-05-03,SLN202405030,kellb003,CHA,SLN,1,0,14,102,3,3,5,0,2,5
2024,2024-05-03,SLN202405030,romej002,SLN,CHA,0,0,3,13,0,0,0,0,0,0
2024,2024-05-03,SLN202405030,shusj001,CHA,SLN,0,1,10,55,0,0,1,0,1,2
2024,2024-05-03,TBA202405030,adamj002,TBA,NYN,0,1,3,16,1,1,2,1,0,1
2024,2024-05-03,TBA202405030,armss001,TBA,NYN,0,0,4,18,0,0,2,0,0,2
2024,2024-05-03,TBA202405030,civaa001,TBA,NYN,1,0,14,77,7,7,6,1,1,5
2024,2024-05-03,TBA202405030,kellk004,TBA,NYN,0,0,3,11,0,0,0,0,0,0
2024,2024-05-03,TBA202405030,lopej004,NYN,TBA,0,0,3,23,1,1,2,0,2,0
2024,2024-05-03,TBA202405030,matop002,TBA,NYN,0,0,3,19,0,0,0,0,0,1
2024,2024-05-03,TBA202405030,nuned003,NYN,TBA,0,0,7,30,1,1,1,1,1,3
2024,2024-05-03,TBA202405030,quinj001,NYN,TBA,1,0,8,65,8,8,10,0,1,2
2024,2024-05-03,TBA202405030,yound005,NYN,TBA,0,1,6,37,0,0,0,0,2,2
2024,2024-05-03,WAS202405030,barnj002,WAS,TOR,0,0,3,12,0,0,0,0,0,1
2024,2024-05-03,WAS202405030,cabrg001,TOR,WAS,0,0,2,28,4,0,2,0,3,0
2024,2024-05-03,WAS202405030,corbp001,WAS,TOR,1,0,18,92,3,3,6,0,2,3
2024,2024-05-03,WAS202405030,flord002,WAS,TOR,0,1,3,12,0,0,0,0,0,1
2024,2024-05-03,WAS202405030,harvh001,WAS,TOR,0,0,3,15,0,0,1,0,0,1
2024,2024-05-03,WAS202405030,kikuy001,TOR,WAS,1,0,18,100,1,1,6,0,1,7
2024,2024-05-03,WAS202405030,mayzt001,TOR,WAS,0,0,1,14,1,1,2,0,0,0
2024,2024-05-03,WAS202405030,pop-z001,TOR,WAS,0,0,2,9,0,0,0,0,0,0
2024,2024-05-03,WAS202405030,richt001,TOR,WAS,0,1,1,4,0,0,0,0,0,0
2024,2024-05-03,WAS202405030,swane001,TOR,WAS,0,0,0,8,3,3,2,1,1,0
2024,2024-05-04,ARI202405040,deloe001,SDN,ARI,0,0,3,11,0,0,0,0,0,0
2024,2024-05-04,ARI202405040,hughb002,ARI,SDN,0,0,1,18,4,4,4,1,0,0
2024,2024-05-04,ARI202405040,jarvb001,ARI,SDN,0,0,5,35,2,2,1,1,2,1
2024,2024-05-04,ARI202405040,kingm002,SDN,ARI,1,0,18,91,0,0,6,0,0,3
2024,2024-05-04,ARI202405040,koles001,SDN,ARI,0,1,3,26,1,1,2,0,1,1
2024,2024-05-04,ARI202405040,mcgos001,ARI,SDN,0,1,3,22,2,2,3,0,0,1
2024,2024-05-04,ARI202405040,morea001,SDN,ARI,0,0,3,20,0,0,0,0,1,3
2024,2024-05-04,ARI202405040,pfaab001,ARI,SDN,1,0,18,89,5,3,10,0,0,4
2024,2024-05-04,CHN202405040,hudsb001,MIL,CHN,0,1,6,26,1,1,2,0,0,2
2024,2024-05-04,CHN202405040,koenj001,MIL,CHN,0,0,3,11,0,0,0,0,0,1
2024,2024-05-04,CHN202405040,leitm002,CHN,MIL,0,0,6,20,0,0,1,0,0,3
2024,2024-05-04,CHN202405040,milnh001,MIL,CHN,0,0,3,17,0,0,1,0,0,2
